Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
11127,252771,252771,10000,2025-08-21,1
11128,501912,501912,10000,2025-02-13,1
11129,280561,280561,10000,2025-11-07,1
11130,890809,890809,10000,2025-07-28,1
11131,440284,440284,10000,2025-06-21,1
11132,489390,489390,10000,2025-11-21,1
11133,446605,446605,10000,2025-06-07,1
11134,908582,908582,10000,2025-10-07,1
11135,529608,529608,10000,2025-01-06,1
11136,819041,819041,10000,2025-12-21,1
11137,646691,646691,10000,2025-08-14,1
11138,674315,674315,10000,2025-01-20,1
11139,91511,91511,10000,2025-03-21,1
11140,329386,329386,10000,2025-02-20,1
11141,967127,967127,10000,2025-03-14,1
11142,30849,30849,10000,2025-07-07,1
11143,855116,855116,10000,2025-02-27,1
11144,45903,45903,10000,2025-05-07,1
11145,866613,866613,10000,2025-03-14,1
11146,24018,24018,10000,2025-03-21,1
11147,544292,544292,10000,2025-07-21,1
11148,801458,801458,10000,2025-06-14,1
11149,215156,215156,10000,2025-12-14,1
11150,578235,578235,10000,2025-10-14,1
11151,361734,361734,10000,2025-12-21,1
11152,93805,93805,10000,2025-08-07,1
11153,420253,420253,10000,2025-07-14,1
11154,351936,351936,10000,2025-12-28,1
11155,942890,942890,10000,2025-11-21,1
11156,639811,639811,10000,2025-07-28,1
11157,309323,309323,10000,2025-12-14,1
11158,301356,301356,10000,2025-10-14,1
11159,778894,778894,10000,2025-12-14,1
11160,296089,296089,10000,2025-12-21,1
11161,658674,658674,10000,2025-11-14,1
11162,11381,11381,10000,2025-03-07,1
11163,15068,15068,10000,2025-11-28,1
11164,852898,852898,10000,2025-01-06,1
11165,163513,163513,10000,2025-12-28,1
11166,259688,259688,10000,2025-10-21,1
11167,750778,750778,10000,2025-05-07,1
11168,990444,990444,10000,2025-09-21,1
11169,260948,260948,10000,2025-03-28,1
11170,530093,530093,10000,2025-03-28,1
11171,654277,654277,10000,2025-02-06,1
11172,890891,890891,10000,2025-04-28,1
11173,261518,261518,10000,2025-10-28,1
11174,621425,621425,10000,2025-05-07,1
11175,691928,691928,10000,2025-12-28,1
11176,310982,310982,10000,2025-10-07,1
11177,335666,335666,10000,2025-12-07,1
11178,784053,784053,10000,2025-12-14,1
11179,952445,952445,10000,2025-12-14,1
11180,854430,854430,10000,2025-08-07,1
11181,16538,16538,10000,2025-11-14,1
11182,10644,10644,10000,2025-03-28,1
11183,81790,81790,10000,2025-11-07,1
11184,354909,354909,10000,2025-11-21,1
11185,312283,312283,10000,2025-02-20,1
11186,316850,316850,10000,2025-07-07,1
11187,382578,382578,10000,2025-08-28,1
11188,415018,415018,10000,2025-06-28,1
11189,291490,291490,10000,2025-12-21,1
11190,560058,560058,10000,2025-03-21,1
11191,108233,108233,10000,2025-06-14,1
11192,860448,860448,10000,2025-03-14,1
11193,733183,733183,10000,2025-09-28,1
11194,495279,495279,10000,2025-07-07,1
11195,636362,636362,10000,2025-11-21,1
11196,95860,95860,10000,2025-01-06,1
11197,635409,635409,10000,2025-02-27,1
11198,303111,303111,10000,2025-09-28,1
11199,511728,511728,10000,2025-11-21,1
11200,138076,138076,10000,2025-02-13,1
11201,285133,285133,10000,2025-02-20,1
11202,974455,974455,10000,2025-02-13,1
11203,941247,941247,10000,2025-05-14,1
11204,339493,339493,10000,2025-08-21,1
11205,726955,726955,10000,2025-04-07,1
11206,321539,321539,10000,2025-03-07,1
11207,201009,201009,10000,2025-10-21,1
11208,745519,745519,10000,2025-03-28,1
11209,8376,8376,10000,2025-10-14,1
11210,417186,417186,10000,2025-07-14,1
11211,600763,600763,10000,2025-04-14,1
11212,775170,775170,10000,2025-11-28,1
11213,75130,75130,10000,2025-02-06,1
11214,986602,986602,10000,2025-09-28,1
11215,279359,279359,10000,2025-06-28,1
11216,719826,719826,10000,2025-12-14,1
11217,314113,314113,10000,2025-09-21,1
11218,60509,60509,10000,2025-05-28,1
11219,565903,565903,10000,2025-03-21,1
11220,805542,805542,10000,2025-12-21,1
11221,523593,523593,10000,2025-01-06,1
11222,990966,990966,10000,2025-07-14,1
11223,200823,200823,10000,2025-07-14,1
11224,510418,510418,10000,2025-01-13,1
11225,264463,264463,10000,2025-11-21,1
11226,668549,668549,10000,2025-05-28,1
11227,234596,234596,10000,2025-02-06,1
11228,669635,669635,10000,2025-12-14,1
11229,960567,960567,10000,2025-02-27,1
11230,625865,625865,10000,2025-12-21,1
11231,924647,924647,10000,2025-02-20,1
11232,86267,86267,10000,2025-08-28,1
11233,311494,311494,10000,2025-11-28,1
11234,893444,893444,10000,2025-04-14,1
11235,133096,133096,10000,2025-09-21,1
11236,412464,412464,10000,2025-02-20,1
11237,946454,946454,10000,2025-01-06,1
11238,488706,488706,10000,2025-10-21,1
11239,212898,212898,10000,2025-03-28,1
11240,550037,550037,10000,2025-06-28,1
11241,301095,301095,10000,2025-01-27,1
11242,201621,201621,10000,2025-06-14,1
11243,422432,422432,10000,2025-01-20,1
11244,888488,888488,10000,2025-06-07,1
11245,884853,884853,10000,2025-12-28,1
11246,979848,979848,10000,2025-05-28,1
11247,522911,522911,10000,2025-06-28,1
11248,323431,323431,10000,2025-01-27,1
11249,776735,776735,10000,2025-07-21,1
11250,228998,228998,10000,2025-10-28,1
11251,195307,195307,10000,2025-11-28,1
11252,788622,788622,10000,2025-05-21,1
11253,404835,404835,10000,2025-09-07,1
11254,878997,878997,10000,2025-10-07,1
11255,773580,773580,10000,2025-07-21,1
11256,219238,219238,10000,2025-04-07,1
11257,975115,975115,10000,2025-02-06,1
11258,386855,386855,10000,2025-09-07,1
11259,846366,846366,10000,2025-07-14,1
11260,139845,139845,10000,2025-12-14,1
11261,842142,842142,10000,2025-04-07,1
11262,99054,99054,10000,2025-10-07,1
11263,704435,704435,10000,2025-10-28,1
11264,793278,793278,10000,2025-07-28,1
11265,990605,990605,10000,2025-02-20,1
11266,291040,291040,10000,2025-02-06,1
11267,510728,510728,10000,2025-02-13,1
11268,961491,961491,10000,2025-05-21,1
11269,861999,861999,10000,2025-06-07,1
11270,148391,148391,10000,2025-01-13,1
11271,808385,808385,10000,2025-06-21,1
11272,816940,816940,10000,2025-08-07,1
11273,959333,959333,10000,2025-04-21,1
11274,726222,726222,10000,2025-07-07,1
11275,928363,928363,10000,2025-03-07,1
11276,374193,374193,10000,2025-04-21,1
11277,888666,888666,10000,2025-05-14,1
11278,340710,340710,10000,2025-01-20,1
11279,528446,528446,10000,2025-10-14,1
11280,635033,635033,10000,2025-07-14,1
11281,448747,448747,10000,2025-10-21,1
11282,921524,921524,10000,2025-11-14,1
11283,753727,753727,10000,2025-03-21,1
11284,215263,215263,10000,2025-12-14,1
11285,884539,884539,10000,2025-09-14,1
11286,260326,260326,10000,2025-09-14,1
11287,424739,424739,10000,2025-05-21,1
11288,269221,269221,10000,2025-05-21,1
11289,615515,615515,10000,2025-07-14,1
11290,495171,495171,10000,2025-11-28,1
11291,419708,419708,10000,2025-09-28,1
11292,128873,128873,10000,2025-06-14,1
11293,89549,89549,10000,2025-12-28,1
11294,392067,392067,10000,2025-02-20,1
11295,52817,52817,10000,2025-10-07,1
11296,75365,75365,10000,2025-03-14,1
11297,969854,969854,10000,2025-05-07,1
11298,729469,729469,10000,2025-01-27,1
11299,864069,864069,10000,2025-04-07,1
11300,173832,173832,10000,2025-10-21,1
11301,55550,55550,10000,2025-01-06,1
11302,384676,384676,10000,2025-11-21,1
11303,861459,861459,10000,2025-09-28,1
11304,313107,313107,10000,2025-06-21,1
11305,219791,219791,10000,2025-07-21,1
11306,314874,314874,10000,2025-02-06,1
11307,238851,238851,10000,2025-08-14,1
11308,887045,887045,10000,2025-09-21,1
11309,309455,309455,10000,2025-03-28,1
11310,49926,49926,10000,2025-04-28,1
11311,743345,743345,10000,2025-12-21,1
11312,861600,861600,10000,2025-01-20,1
11313,19048,19048,10000,2025-11-28,1
11314,920117,920117,10000,2025-04-28,1
11315,491759,491759,10000,2025-04-14,1
11316,191424,191424,10000,2025-01-06,1
11317,3985,3985,10000,2025-07-28,1
11318,435151,435151,10000,2025-07-28,1
11319,332093,332093,10000,2025-04-28,1
11320,385911,385911,10000,2025-07-21,1
11321,782012,782012,10000,2025-10-14,1
11322,908321,908321,10000,2025-04-21,1
11323,662686,662686,10000,2025-02-13,1
11324,823743,823743,10000,2025-08-07,1
11325,560946,560946,10000,2025-06-21,1
11326,622185,622185,10000,2025-09-07,1
11327,226689,226689,10000,2025-10-21,1
11328,286064,286064,10000,2025-01-06,1
11329,927172,927172,10000,2025-01-13,1
11330,590375,590375,10000,2025-09-07,1
11331,74443,74443,10000,2025-09-07,1
11332,475982,475982,10000,2025-04-21,1
11333,352506,352506,10000,2025-10-21,1
11334,35667,35667,10000,2025-11-21,1
11335,734180,734180,10000,2025-05-28,1
11336,89099,89099,10000,2025-05-28,1
11337,805013,805013,10000,2025-05-14,1
11338,686338,686338,10000,2025-10-28,1
11339,226472,226472,10000,2025-06-28,1
11340,281345,281345,10000,2025-12-14,1
11341,919024,919024,10000,2025-06-28,1
11342,554468,554468,10000,2025-05-28,1
11343,402542,402542,10000,2025-02-13,1
11344,525337,525337,10000,2025-05-14,1
11345,842361,842361,10000,2025-06-21,1
11346,691478,691478,10000,2025-07-14,1
11347,25629,25629,10000,2025-11-21,1
11348,561625,561625,10000,2025-05-07,1
11349,406601,406601,10000,2025-05-28,1
11350,987907,987907,10000,2025-01-27,1
11351,573136,573136,10000,2025-08-07,1
11352,616398,616398,10000,2025-03-14,1
11353,561321,561321,10000,2025-07-28,1
11354,283835,283835,10000,2025-03-28,1
11355,47049,47049,10000,2025-12-07,1
11356,95723,95723,10000,2025-06-14,1
11357,189753,189753,10000,2025-03-21,1
11358,589703,589703,10000,2025-11-07,1
11359,796613,796613,10000,2025-06-28,1
11360,606573,606573,10000,2025-11-14,1
11361,90253,90253,10000,2025-04-28,1
11362,476772,476772,10000,2025-05-14,1
11363,635385,635385,10000,2025-10-14,1
11364,48858,48858,10000,2025-04-14,1
11365,586666,586666,10000,2025-05-21,1
11366,700958,700958,10000,2025-05-14,1
11367,333043,333043,10000,2025-01-06,1
11368,808135,808135,10000,2025-03-07,1
11369,820320,820320,10000,2025-06-28,1
11370,532883,532883,10000,2025-11-07,1
11371,848538,848538,10000,2025-11-21,1
11372,795236,795236,10000,2025-01-20,1
11373,776571,776571,10000,2025-04-07,1
11374,45933,45933,10000,2025-07-28,1
11375,288149,288149,10000,2025-04-14,1
11376,432052,432052,10000,2025-06-07,1
11377,607314,607314,10000,2025-08-28,1
11378,827016,827016,10000,2025-05-14,1
11379,302353,302353,10000,2025-01-06,1
11380,245879,245879,10000,2025-09-14,1
11381,832697,832697,10000,2025-10-14,1
11382,493186,493186,10000,2025-08-14,1
11383,146299,146299,10000,2025-08-14,1
11384,739542,739542,10000,2025-04-21,1
11385,33197,33197,10000,2025-06-07,1
11386,166455,166455,10000,2025-04-28,1
11387,763132,763132,10000,2025-06-07,1
11388,713573,713573,10000,2025-07-14,1
11389,57009,57009,10000,2025-07-21,1
11390,543680,543680,10000,2025-01-20,1
11391,861539,861539,10000,2025-02-13,1
11392,987873,987873,10000,2025-11-14,1
11393,266126,266126,10000,2025-10-28,1
11394,874277,874277,10000,2025-05-21,1
11395,155456,155456,10000,2025-01-20,1
11396,28445,28445,10000,2025-04-28,1
11397,392378,392378,10000,2025-08-07,1
11398,809605,809605,10000,2025-07-21,1
11399,987221,987221,10000,2025-08-14,1
11400,663309,663309,10000,2025-01-06,1
11401,498666,498666,10000,2025-05-28,1
11402,492783,492783,10000,2025-01-13,1
11403,238821,238821,10000,2025-07-14,1
11404,648927,648927,10000,2025-10-21,1
11405,938129,938129,10000,2025-04-14,1
11406,49446,49446,10000,2025-01-06,1
11407,758690,758690,10000,2025-03-21,1
11408,497795,497795,10000,2025-03-14,1
11409,415063,415063,10000,2025-05-28,1
11410,744329,744329,10000,2025-03-07,1
11411,571657,571657,10000,2025-01-20,1
11412,895871,895871,10000,2025-11-07,1
11413,647009,647009,10000,2025-10-14,1
11414,223497,223497,10000,2025-01-06,1
11415,405889,405889,10000,2025-04-21,1
11416,29449,29449,10000,2025-08-28,1
11417,434436,434436,10000,2025-02-27,1
11418,234620,234620,10000,2025-09-14,1
11419,482583,482583,10000,2025-04-14,1
11420,8152,8152,10000,2025-07-28,1
11421,315038,315038,10000,2025-11-21,1
11422,288773,288773,10000,2025-07-07,1
11423,794639,794639,10000,2025-06-28,1
11424,352432,352432,10000,2025-11-14,1
11425,80125,80125,10000,2025-09-14,1
11426,607124,607124,10000,2025-01-27,1
11427,129192,129192,10000,2025-08-14,1
11428,573848,573848,10000,2025-06-14,1
11429,174224,174224,10000,2025-11-21,1
11430,47954,47954,10000,2025-08-07,1
11431,99894,99894,10000,2025-03-28,1
11432,705172,705172,10000,2025-01-27,1
11433,598601,598601,10000,2025-07-14,1
11434,65970,65970,10000,2025-10-21,1
11435,718088,718088,10000,2025-02-20,1
11436,661483,661483,10000,2025-05-28,1
11437,999087,999087,10000,2025-09-28,1
11438,942873,942873,10000,2025-06-28,1
11439,545634,545634,10000,2025-02-20,1
11440,117696,117696,10000,2025-03-21,1
11441,636908,636908,10000,2025-03-07,1
11442,346482,346482,10000,2025-04-14,1
11443,86897,86897,10000,2025-03-14,1
11444,348748,348748,10000,2025-12-07,1
11445,221739,221739,10000,2025-07-28,1
11446,489168,489168,10000,2025-02-13,1
11447,72820,72820,10000,2025-11-28,1
11448,571029,571029,10000,2025-11-28,1
11449,24336,24336,10000,2025-09-21,1
11450,781538,781538,10000,2025-10-07,1
11451,945728,945728,10000,2025-08-07,1
11452,924236,924236,10000,2025-02-20,1
11453,673749,673749,10000,2025-08-28,1
11454,546489,546489,10000,2025-05-07,1
11455,52162,52162,10000,2025-06-21,1
11456,343716,343716,10000,2025-05-07,1
11457,519999,519999,10000,2025-06-14,1
11458,725095,725095,10000,2025-07-28,1
11459,576355,576355,10000,2025-08-21,1
11460,209891,209891,10000,2025-02-27,1
11461,545577,545577,10000,2025-10-14,1
11462,532438,532438,10000,2025-06-21,1
11463,922449,922449,10000,2025-01-27,1
11464,325697,325697,10000,2025-08-28,1
11465,121732,121732,10000,2025-05-28,1
11466,683459,683459,10000,2025-09-14,1
11467,969306,969306,10000,2025-01-06,1
11468,744811,744811,10000,2025-12-07,1
11469,604897,604897,10000,2025-06-28,1
11470,885270,885270,10000,2025-05-07,1
11471,80514,80514,10000,2025-04-21,1
11472,243328,243328,10000,2025-10-21,1
11473,768787,768787,10000,2025-10-28,1
11474,371822,371822,10000,2025-02-06,1
11475,232302,232302,10000,2025-07-14,1
11476,501387,501387,10000,2025-11-14,1
11477,178206,178206,10000,2025-12-21,1
11478,148952,148952,10000,2025-12-07,1
11479,689279,689279,10000,2025-02-06,1
11480,679273,679273,10000,2025-12-07,1
11481,973221,973221,10000,2025-01-20,1
11482,214758,214758,10000,2025-11-14,1
11483,716986,716986,10000,2025-12-21,1
11484,270029,270029,10000,2025-02-06,1
11485,737296,737296,10000,2025-05-21,1
11486,571797,571797,10000,2025-04-21,1
11487,68516,68516,10000,2025-11-21,1
11488,408418,408418,10000,2025-02-27,1
11489,447287,447287,10000,2025-06-28,1
11490,663043,663043,10000,2025-03-28,1
11491,31672,31672,10000,2025-04-14,1
11492,110201,110201,10000,2025-08-28,1
11493,143229,143229,10000,2025-12-07,1
11494,496943,496943,10000,2025-06-21,1
11495,708518,708518,10000,2025-08-14,1
11496,893084,893084,10000,2025-08-07,1
11497,759233,759233,10000,2025-06-14,1
11498,178955,178955,10000,2025-11-21,1
11499,517290,517290,10000,2025-07-28,1
11500,399931,399931,10000,2025-02-06,1
11501,234381,234381,10000,2025-10-14,1
11502,47102,47102,10000,2025-04-14,1
11503,466363,466363,10000,2025-05-07,1
11504,783359,783359,10000,2025-01-27,1
11505,970908,970908,10000,2025-07-21,1
11506,681418,681418,10000,2025-12-07,1
11507,810823,810823,10000,2025-04-28,1
11508,741290,741290,10000,2025-10-28,1
11509,381674,381674,10000,2025-08-07,1
11510,392797,392797,10000,2025-02-20,1
11511,680286,680286,10000,2025-12-28,1
11512,647992,647992,10000,2025-11-14,1
11513,676754,676754,10000,2025-08-28,1
11514,768067,768067,10000,2025-12-07,1
11515,693341,693341,10000,2025-01-20,1
11516,385678,385678,10000,2025-12-28,1
11517,524969,524969,10000,2025-04-14,1
11518,59738,59738,10000,2025-06-14,1
11519,96898,96898,10000,2025-04-21,1
11520,919473,919473,10000,2025-07-21,1
11521,824453,824453,10000,2025-01-27,1
11522,530861,530861,10000,2025-04-28,1
11523,816976,816976,10000,2025-04-07,1
11524,828632,828632,10000,2025-04-28,1
11525,429238,429238,10000,2025-09-21,1
11526,735340,735340,10000,2025-07-28,1
11527,894753,894753,10000,2025-03-07,1
11528,367606,367606,10000,2025-10-14,1
11529,916144,916144,10000,2025-08-21,1
11530,917217,917217,10000,2025-12-14,1
11531,29625,29625,10000,2025-06-14,1
11532,549955,549955,10000,2025-09-28,1
11533,141463,141463,10000,2025-11-07,1
11534,629872,629872,10000,2025-06-14,1
11535,726032,726032,10000,2025-08-21,1
11536,696221,696221,10000,2025-06-21,1
11537,292812,292812,10000,2025-05-28,1
11538,577178,577178,10000,2025-03-07,1
11539,548606,548606,10000,2025-12-07,1
11540,57988,57988,10000,2025-02-13,1
11541,600163,600163,10000,2025-09-07,1
11542,383641,383641,10000,2025-03-14,1
11543,374429,374429,10000,2025-06-14,1
11544,241466,241466,10000,2025-02-06,1
11545,752721,752721,10000,2025-11-07,1
11546,136287,136287,10000,2025-11-14,1
11547,387624,387624,10000,2025-12-28,1
11548,588388,588388,10000,2025-06-28,1
11549,281679,281679,10000,2025-08-21,1
11550,93435,93435,10000,2025-01-20,1
11551,120384,120384,10000,2025-01-13,1
11552,54881,54881,10000,2025-07-07,1
11553,131702,131702,10000,2025-09-07,1
11554,949517,949517,10000,2025-12-21,1
11555,279955,279955,10000,2025-07-28,1
11556,509553,509553,10000,2025-04-07,1
11557,735982,735982,10000,2025-06-21,1
11558,888593,888593,10000,2025-09-28,1
11559,270119,270119,10000,2025-09-21,1
11560,917083,917083,10000,2025-09-14,1
11561,518376,518376,10000,2025-04-14,1
11562,184783,184783,10000,2025-06-14,1
11563,873489,873489,10000,2025-12-28,1
11564,386447,386447,10000,2025-02-20,1
11565,305022,305022,10000,2025-12-21,1
11566,663518,663518,10000,2025-12-07,1
11567,438886,438886,10000,2025-04-21,1
11568,316036,316036,10000,2025-03-21,1
11569,497893,497893,10000,2025-02-20,1
11570,407026,407026,10000,2025-01-20,1
11571,676377,676377,10000,2025-07-07,1
11572,46634,46634,10000,2025-03-21,1
11573,397729,397729,10000,2025-01-06,1
11574,704932,704932,10000,2025-02-06,1
11575,600425,600425,10000,2025-09-28,1
11576,668706,668706,10000,2025-11-07,1
11577,289352,289352,10000,2025-12-07,1
11578,292501,292501,10000,2025-06-07,1
11579,228357,228357,10000,2025-04-07,1
11580,446688,446688,10000,2025-03-07,1
11581,670103,670103,10000,2025-06-21,1
11582,863741,863741,10000,2025-07-21,1
11583,358072,358072,10000,2025-07-14,1
11584,510113,510113,10000,2025-02-20,1
11585,136852,136852,10000,2025-04-28,1
11586,689886,689886,10000,2025-12-21,1
11587,454275,454275,10000,2025-08-21,1
11588,209255,209255,10000,2025-10-07,1
11589,945175,945175,10000,2025-02-13,1
11590,924321,924321,10000,2025-07-28,1
11591,153858,153858,10000,2025-09-14,1
11592,233028,233028,10000,2025-02-20,1
11593,14990,14990,10000,2025-01-13,1
11594,605434,605434,10000,2025-09-21,1
11595,457849,457849,10000,2025-08-07,1
